Postcode,Latitude,Longitude,Total Crimes
10002,40.716553,-73.993092,0
10002,40.716553,-73.993092,9
10033,40.850626,-73.934377,0
10033,40.850626,-73.934377,0
10033,40.850626,-73.934377,2
10037,40.809672,-73.939872,2
10002,40.71457,-73.983724,0
10002,40.71457,-73.983724,0
10002,40.71457,-73.983724,13
10030,40.817372,-73.947712,0
10030,40.817372,-73.947712,0
10030,40.817372,-73.947712,0
10030,40.817372,-73.947712,0
10030,40.817372,-73.947712,41
10002,40.711549,-73.986542,2
10002,40.71925,-73.983056,1
10002,40.718383,-73.984452,0
10002,40.718383,-73.984452,0
10002,40.718383,-73.984452,3
10027,40.81755,-73.953041,2
10033,40.848908,-73.930948,0
10033,40.848908,-73.930948,0
10033,40.848908,-73.930948,9
10027,40.8063,-73.948013,0
10027,40.8063,-73.948013,0
10027,40.8063,-73.948013,3
10025,40.799178,-73.964842,0
10025,40.799178,-73.964842,0
10025,40.799178,-73.964842,7
10029,40.789295,-73.939262,9
10040,40.860412,-73.927936,4
10031,40.826295,-73.946845,0
10031,40.826295,-73.946845,0
10031,40.826295,-73.946845,8
10027,40.810928,-73.948938,0
10027,40.810928,-73.948938,0
10027,40.810928,-73.948938,1
10035,40.797302,-73.936365,0
10035,40.797302,-73.936365,0
10035,40.797302,-73.936365,9
10025,40.794264,-73.968706,0
10032,40.836536,-73.937159,0
10032,40.836536,-73.937159,0
10032,40.836536,-73.937159,26
10025,40.802917,-73.965613,0
10025,40.802917,-73.965613,0
10025,40.802917,-73.965613,9
10024,40.788865,-73.971847,4
10021,40.77205,-73.958066,15
10128,40.781227,-73.955673,15
10029,40.792122,-73.951961,0
10029,40.792122,-73.951961,0
10029,40.792122,-73.951961,7
10033,40.845469,-73.940468,0
10033,40.845469,-73.940468,0
10033,40.845469,-73.940468,2
10030,40.814422,-73.943664,6
10034,40.866706,-73.923948,0
10034,40.866706,-73.923948,0
10034,40.866706,-73.923948,2
10040,40.859243,-73.927792,2
10027,40.807843,-73.955569,4
10065,40.763736,-73.95815,4
10026,40.798511,-73.949251,0
10026,40.798511,-73.949251,0
10026,40.798511,-73.949251,4
10040,40.856693,-73.937093,4
10002,40.719598,-73.977904,0
10002,40.719598,-73.977904,0
10002,40.719598,-73.977904,14
10040,40.852631,-73.927604,4
10028,40.775078,-73.953096,0
10023,40.771925,-73.987328,9
10031,40.820953,-73.951145,0
10031,40.820953,-73.951145,0
10031,40.820953,-73.951145,5
10030,40.821535,-73.940941,0
10030,40.821535,-73.940941,0
10030,40.821535,-73.940941,8
10027,40.819572,-73.957823,0
10027,40.819572,-73.957823,0
10027,40.819572,-73.957823,12
10037,40.813184,-73.937322,0
10037,40.813184,-73.937322,0
11413,40.664218,-73.760249,1
10037,40.813184,-73.937322,0
10128,40.784826,-73.949611,0
10128,40.784826,-73.949611,0
10128,40.784826,-73.949611,6
10023,40.778059,-73.984449,0
10039,40.824495,-73.936997,3
10035,40.797467,-73.930868,0
10035,40.797467,-73.930868,0
10035,40.797467,-73.930868,9
10026,40.802136,-73.947828,1
10026,40.797874,-73.949699,1
10040,40.86079,-73.930672,0
10040,40.86079,-73.930672,0
10040,40.86079,-73.930672,0
10040,40.86079,-73.930672,12
10027,40.815458,-73.952908,1
10007,40.71602,-74.011035,2
10034,40.8654,-73.921101,2
10065,40.763842,-73.964222,0
10044,40.763894,-73.947916,1
10280,40.70644,-74.017818,0
10280,40.70644,-74.017818,0
10036,40.757729,-73.983078,16
10280,40.70644,-74.017818,2
10016,40.74428,-73.972591,0
10004,40.70568,-74.013302,0
10004,40.70568,-74.013302,0
10004,40.70568,-74.013302,0
10004,40.70568,-74.013302,29
10036,40.761479,-73.995823,2
10039,40.826126,-73.937982,2
10029,40.793856,-73.934028,0
10029,40.793856,-73.934028,0
10029,40.793856,-73.934028,22
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,49
10002,40.716778,-73.989337,0
10002,40.716778,-73.989337,0
10002,40.716778,-73.989337,0
10002,40.716778,-73.989337,0
10002,40.716778,-73.989337,0
10002,40.716778,-73.989337,37
10002,40.712399,-73.984497,4
10011,40.741657,-73.999307,9
10010,40.738952,-73.985479,3
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,0
10128,40.780763,-73.94869,0
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,0
10003,40.732716,-73.984665,2
10003,40.735494,-73.987659,36
10040,40.855954,-73.927051,0
10040,40.855954,-73.927051,0
10040,40.855954,-73.927051,0
10040,40.855954,-73.927051,0
10040,40.855954,-73.927051,0
10040,40.855954,-73.927051,42
10024,40.785803,-73.974614,0
10024,40.785803,-73.974614,0
10024,40.785803,-73.974614,0
10024,40.785803,-73.974614,0
10024,40.785803,-73.974614,0
10002,40.72252,-73.990728,0
10024,40.785803,-73.974614,33
10003,40.732447,-73.983031,0
10003,40.732447,-73.983031,0
10003,40.732447,-73.983031,0
10003,40.732447,-73.983031,36
10282,40.71759,-74.013748,5
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,17
10022,40.75924,-73.967203,0
10022,40.75924,-73.967203,0
10022,40.75924,-73.967203,19
10002,40.72252,-73.990728,11
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,83
10029,40.790543,-73.944356,5
10035,40.807383,-73.939433,0
10035,40.807383,-73.939433,0
10035,40.807383,-73.939433,0
10035,40.807383,-73.939433,0
10035,40.807383,-73.939433,21
10025,40.797559,-73.966837,16
10002,40.72252,-73.990728,0
10031,40.82074,-73.949097,0
10038,40.711442,-74.000851,0
10038,40.711442,-74.000851,0
10038,40.711442,-74.000851,51
10033,40.85051,-73.934485,3
10019,40.765184,-73.992953,0
10014,40.728677,-74.005993,5
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,42
10031,40.818188,-73.950356,75
10011,40.745156,-73.996074,21
10013,40.7244,-74.004625,0
10013,40.7244,-74.004625,0
10013,40.7244,-74.004625,15
10016,40.746176,-73.981241,0
10016,40.746176,-73.981241,0
10032,40.833687,-73.942072,2
11355,40.761249,-73.811808,0
10016,40.746176,-73.981241,0
10016,40.746176,-73.981241,0
10016,40.746176,-73.981241,24
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,49
10014,40.728677,-74.005993,0
10014,40.729412,-74.006148,0
10014,40.728677,-74.005993,0
10003,40.725725,-73.9883,7
10003,40.730038,-73.992632,4
10006,40.709196,-74.012022,14
10019,40.767791,-73.987531,0
10019,40.768343,-73.989108,0
10019,40.767791,-73.987531,0
10019,40.767791,-73.987531,16
10023,40.772007,-73.987479,0
10013,40.718219,-74.010519,2
10024,40.786616,-73.979507,3
10021,40.770187,-73.953608,1
10007,40.713814,-74.00557,0
10010,40.741497,-73.991512,7
10010,40.74193,-73.986521,4
10004,40.701695,-74.011631,5
10011,40.736518,-73.994858,0
10011,40.736518,-73.994858,0
10011,40.736518,-73.994858,3
10006,40.70873,-74.012332,18
10029,40.792741,-73.947428,4
10036,40.755843,-73.984382,5
10034,40.871278,-73.911516,3
10003,40.73859,-73.989911,2
10035,40.807987,-73.940061,8
10027,40.81242,-73.953315,0
10034,40.871245,-73.912141,2
10001,40.747621,-73.990454,5
10023,40.774919,-73.982745,1
10001,40.753091,-73.99764,0
10030,40.815509,-73.944202,19
10038,40.711313,-74.005472,2
11370,40.770335,-73.894476,3
11375,40.725098,-73.845091,2
11436,40.678296,-73.79562,1
11373,40.737718,-73.887429,6
11373,40.739115,-73.882487,0
11433,40.69719,-73.787192,0
11433,40.69719,-73.787192,0
11433,40.69719,-73.787192,0
11433,40.69719,-73.787192,15
11378,40.718935,-73.912208,1
11103,40.759363,-73.912902,5
11377,40.745244,-73.90872,0
11377,40.742633,-73.892805,0
11373,40.737613,-73.86851,0
11368,40.74056,-73.854131,0
11413,40.68588,-73.757319,0
11102,40.768985,-73.922428,0
11427,40.732112,-73.73246,0
11368,40.749381,-73.867354,1
11355,40.758689,-73.824832,0
11354,40.774512,-73.819284,0
11354,40.765162,-73.8288,3
11355,40.75146,-73.817849,0
11358,40.765133,-73.790083,0
11358,40.765133,-73.790083,0
11358,40.765133,-73.790083,3
11365,40.736922,-73.77799,0
11368,40.747126,-73.854824,0
11356,40.778601,-73.843187,0
11434,40.68031,-73.774432,0
11434,40.68031,-73.774432,0
11434,40.68031,-73.774432,1
11361,40.757064,-73.770122,2
11358,40.764763,-73.794683,2
11428,40.727134,-73.735077,0
11429,40.711753,-73.736624,3
11423,40.713759,-73.769439,1
11412,40.690828,-73.763907,1
11434,40.67588,-73.758505,3
11422,40.671561,-73.734043,0
11433,40.694125,-73.790675,3
11361,40.769601,-73.770863,0
11692,40.594538,-73.795304,7
11691,40.593834,-73.76174,12
11436,40.672727,-73.788164,4
11364,40.746202,-73.758752,0
11693,40.606353,-73.820445,0
11379,40.719867,-73.875093,0
11435,40.695238,-73.807364,0
11418,40.699015,-73.832356,0
11434,40.661122,-73.766733,2
11691,40.603622,-73.749097,0
11691,40.603622,-73.749097,0
11691,40.603622,-73.749097,0
11691,40.603622,-73.749097,13
11418,40.70292,-73.824221,0
11419,40.694004,-73.816617,0
11418,40.69919,-73.835299,0
11378,40.728735,-73.890699,2
11413,40.68173,-73.753429,8
11421,40.692179,-73.852636,0
11368,40.742668,-73.863307,8
11419,40.68867,-73.836205,6
11417,40.67641,-73.846773,0
11416,40.681172,-73.856918,0
11418,40.697836,-73.846558,0
11362,40.762708,-73.733694,2
11385,40.696556,-73.897405,2
11372,40.749266,-73.888817,0
11103,40.762103,-73.914227,2
11385,40.711203,-73.905286,5
11434,40.673769,-73.775951,22
11378,40.729215,-73.893624,4
11364,40.745201,-73.767446,3
11385,40.698476,-73.905556,1
11106,40.760852,-73.941143,0
11434,40.67282,-73.769252,0
11385,40.703765,-73.912344,1
11435,40.704072,-73.811771,1
11105,40.771512,-73.90633,0
11105,40.772863,-73.914708,1
11432,40.708898,-73.803938,1
11379,40.711815,-73.871238,0
11385,40.703779,-73.896374,0
11373,40.745923,-73.880205,1
11418,40.697033,-73.839213,0
11385,40.703661,-73.885107,2
11385,40.706041,-73.902584,9
11363,40.771186,-73.739252,0
11432,40.710624,-73.783423,3
11420,40.674991,-73.808371,0
11421,40.694518,-73.859659,0
11363,40.769271,-73.749369,0
11415,40.711419,-73.828628,0
11420,40.679984,-73.822078,1
11375,40.715585,-73.843898,0
11373,40.733514,-73.877857,1
11691,40.608467,-73.764548,0
11691,40.595779,-73.781876,5
11691,40.593779,-73.767199,8
11358,40.756013,-73.799706,4
11420,40.679584,-73.831547,0
11428,40.720713,-73.747001,14
11101,40.758831,-73.93938,5
11101,40.756891,-73.934523,3
11385,40.705516,-73.862208,0
11694,40.578261,-73.854403,2
11004,40.744099,-73.709845,0
11433,40.700606,-73.782302,10
11435,40.709463,-73.813376,0
11412,40.703585,-73.765838,2
11385,40.704406,-73.875183,12
11355,40.745526,-73.829309,2
11420,40.68405,-73.815834,0
11105,40.780347,-73.916655,0
11420,40.665058,-73.811701,2
11377,40.741131,-73.918945,1
11106,40.766264,-73.930709,0
11106,40.766264,-73.930709,0
11106,40.766264,-73.930709,2
11369,40.764646,-73.871641,10
11356,40.790638,-73.839771,1
11361,40.759517,-73.784029,0
11432,40.716617,-73.794637,2
11413,40.682114,-73.74992,0
11426,40.731729,-73.717859,0
11412,40.70799,-73.755269,2
11427,40.720154,-73.757367,0
11412,40.698279,-73.752654,4
11417,40.6781,-73.839948,20
11422,40.659728,-73.735176,6
11374,40.72814,-73.863582,0
11434,40.686798,-73.781247,3
11105,40.775589,-73.90509,2
11436,40.684142,-73.801479,0
11436,40.684142,-73.801479,0
11436,40.684142,-73.801479,29
11368,40.755451,-73.855192,3
11375,40.714978,-73.853372,0
11372,40.754661,-73.887112,10
11414,40.659873,-73.835068,1
11411,40.697309,-73.740948,7
11369,40.758377,-73.879089,0
11372,40.754837,-73.874605,1
11104,40.745537,-73.923776,4
11377,40.757499,-73.908898,2
11377,40.753037,-73.900123,4
11378,40.716609,-73.903669,2
11366,40.726769,-73.806894,2
11420,40.67956,-73.8106,0
11413,40.673069,-73.743173,0
11413,40.673069,-73.743173,0
11413,40.673069,-73.743173,8
11374,40.732289,-73.853825,2
11361,40.756139,-73.772862,5
11361,40.76936,-73.783943,0
11435,40.688103,-73.800415,2
11419,40.690798,-73.821657,0
11364,40.749036,-73.777213,0
11365,40.740565,-73.809131,0
11367,40.720924,-73.823362,3
11367,40.729741,-73.818446,5
11106,40.757309,-73.926733,0
11366,40.724458,-73.810216,0
11366,40.724458,-73.810216,0
11366,40.724458,-73.810216,0
11366,40.724458,-73.810216,6
11360,40.782298,-73.779099,0
11360,40.782298,-73.779099,0
11360,40.782298,-73.779099,0
11102,40.771336,-73.929086,2
11004,40.741944,-73.712965,8
11365,40.734572,-73.795484,0
11374,40.720924,-73.86135,0
11374,40.730941,-73.853164,1
11411,40.685492,-73.729982,0
11365,40.74391,-73.788133,1
11423,40.724479,-73.777454,0
11365,40.741803,-73.779634,0
11694,40.584109,-73.825711,4
11413,40.656126,-73.753207,0
11693,40.589508,-73.805361,4
11357,40.778095,-73.800163,0
11354,40.775253,-73.819347,5
11426,40.750007,-73.721607,0
11426,40.750007,-73.721607,0
11426,40.750007,-73.721607,0
11366,40.726769,-73.806894,0
11355,40.759844,-73.820548,0
11355,40.759844,-73.820548,0
11355,40.759844,-73.820548,4
11375,40.722707,-73.851699,8
11001,40.734318,-73.709137,0
11001,40.734318,-73.709137,0
11001,40.734318,-73.709137,1
11412,40.70646,-73.753579,0
11412,40.70646,-73.753579,0
11412,40.70646,-73.753579,27
11357,40.792483,-73.809741,0
11357,40.78365,-73.807838,3
11422,40.653006,-73.736395,0
11375,40.722782,-73.837946,0
11691,40.600199,-73.743968,2
11692,40.593967,-73.786182,0
11420,40.67956,-73.8106,0
11104,40.740088,-73.926214,3
11365,40.731369,-73.805116,0
11367,40.736653,-73.813346,1
11417,40.67124,-73.845141,0
11417,40.67124,-73.845141,0
11417,40.67124,-73.845141,16
11364,40.754201,-73.760636,0
11106,40.757065,-73.932664,0
11106,40.757065,-73.932664,0
11106,40.757065,-73.932664,14
11364,40.737678,-73.756791,1
11374,40.734642,-73.860737,2
11414,40.658089,-73.844432,2
11426,40.745948,-73.727456,4
11357,40.783608,-73.794654,0
11416,40.683858,-73.84747,10
11372,40.753078,-73.884906,0
11364,40.747747,-73.745747,1
11354,40.770387,-73.828617,7
11691,40.5993,-73.758206,0
11691,40.5993,-73.758206,0
11691,40.5993,-73.758206,2
11365,40.737517,-73.794031,3
11435,40.710024,-73.812508,19
11367,40.735275,-73.823778,4
11375,40.736524,-73.851455,0
11362,40.759404,-73.731299,0
11372,40.750172,-73.880363,0
11434,40.674519,-73.789399,0
11694,40.580928,-73.831836,0
11694,40.580928,-73.831836,0
11694,40.580928,-73.831836,3
11420,40.675771,-73.816938,0
11423,40.713094,-73.780468,10
11420,40.675771,-73.816938,0
11420,40.675771,-73.816938,24
11369,40.758408,-73.874472,9
11369,40.75747,-73.875279,0
11377,40.734294,-73.897557,1
11372,40.752866,-73.893193,8
11413,40.664597,-73.758748,0
11413,40.664597,-73.758748,0
11413,40.664597,-73.758748,23
11414,40.665909,-73.851216,0
11102,40.767305,-73.923246,0
11102,40.766792,-73.922589,0
11102,40.766792,-73.922589,4
11355,40.749545,-73.822073,0
11355,40.749545,-73.822073,0
11355,40.749545,-73.822073,2
11354,40.771265,-73.831525,0
11355,40.754654,-73.826759,0
11385,40.707121,-73.914998,0
11379,40.715344,-73.886215,2
11691,40.60729,-73.7494,0
11418,40.697961,-73.84796,0
11368,40.748838,-73.865161,4
11421,40.691765,-73.849006,0
11428,40.720619,-73.731997,1
11426,40.746231,-73.727614,1
11433,40.707537,-73.785626,1
11373,40.735609,-73.878535,0
11422,40.674831,-73.736713,4
11418,40.693606,-73.844631,0
11433,40.693518,-73.796727,1
11432,40.70643,-73.803444,2
11372,40.754241,-73.873769,0
11368,40.75788,-73.859201,0
11368,40.755418,-73.869017,0
11369,40.761565,-73.872242,1
11434,40.675633,-73.783342,0
11434,40.675633,-73.783342,0
11434,40.675633,-73.783342,0
11434,40.675633,-73.783342,35
11101,40.742956,-73.959196,0
11101,40.742956,-73.959196,0
11101,40.742956,-73.959196,0
11101,40.742956,-73.959196,8
11361,40.771755,-73.780296,38
11694,40.586066,-73.822624,0
11694,40.586066,-73.822624,0
11694,40.586066,-73.822624,0
11101,40.751331,-73.937434,2
11694,40.586066,-73.822624,0
11694,40.586066,-73.822624,49
11364,40.752333,-73.75599,57
11413,40.668235,-73.756839,0
11413,40.668235,-73.756839,0
11413,40.668235,-73.756839,0
11413,40.668235,-73.756839,0
11413,40.668235,-73.756839,22
11367,40.738139,-73.824944,52
11365,40.740724,-73.79283,16
11427,40.733066,-73.738756,51
11375,40.729402,-73.845637,25
11103,40.75823,-73.910514,33
11101,40.751356,-73.937445,7
11106,40.765826,-73.9328,22
11373,40.741122,-73.874721,0
11373,40.741122,-73.874721,0
11373,40.741122,-73.874721,17
11368,40.737427,-73.853178,0
11368,40.737427,-73.853178,0
11368,40.737427,-73.853178,14
11354,40.765166,-73.82789,0
11354,40.765166,-73.82789,0
11354,40.765166,-73.82789,0
11354,40.765166,-73.82789,0
11354,40.765166,-73.82789,0
11354,40.765166,-73.82789,52
11691,40.60201,-73.762795,0
11691,40.60201,-73.762795,0
11691,40.60201,-73.762795,0
11691,40.60201,-73.762795,0
11691,40.60201,-73.762795,25
11206,40.700911,-73.938884,4
11432,40.713218,-73.797237,0
11432,40.713218,-73.797237,0
11432,40.713218,-73.797237,0
11432,40.713218,-73.797237,0
11432,40.713218,-73.797237,0
11432,40.713218,-73.797237,0
11373,40.729939,-73.887482,12
11432,40.713218,-73.797237,0
11432,40.713218,-73.797237,25
11419,40.693006,-73.829407,0
11418,40.695888,-73.833681,0
11417,40.679639,-73.837298,0
11417,40.679639,-73.837298,0
11417,40.679639,-73.837298,0
11417,40.679639,-73.837298,0
11101,40.742205,-73.928219,17
11417,40.679639,-73.837298,45
11385,40.711033,-73.908814,32
11411,40.697819,-73.745728,0
10312,40.523757,-74.185941,18
11411,40.697819,-73.745728,0
11411,40.697819,-73.745728,0
11411,40.697819,-73.745728,0
11411,40.697819,-73.745728,0
11411,40.697819,-73.745728,24
11367,40.739246,-73.822057,0
11432,40.709446,-73.80166,28
11367,40.73439,-73.821392,2
11101,40.744412,-73.93364,0
11101,40.744412,-73.93364,0
11101,40.744412,-73.93364,1
11426,40.746088,-73.727535,11
11106,40.756534,-73.925121,0
11432,40.70848,-73.800065,3
11101,40.743509,-73.929076,13
11432,40.715389,-73.800369,26
11434,40.691712,-73.778923,3
11416,40.689591,-73.840717,10
11432,40.707527,-73.806412,1
11375,40.711367,-73.856698,0
11375,40.711367,-73.856698,0
11375,40.711367,-73.856698,0
11375,40.711367,-73.856698,7
11434,40.686208,-73.784144,27
11432,40.718831,-73.806499,0
11366,40.725603,-73.810697,9
11368,40.748987,-73.86123,0
11373,40.736003,-73.867478,2
11101,40.748701,-73.94638,19
11435,40.70284,-73.808352,0
11435,40.70284,-73.808352,0
11435,40.70284,-73.808352,4
11101,40.745095,-73.936635,0
11101,40.745095,-73.936635,0
11101,40.745095,-73.936635,0
10312,40.530169,-74.187635,5
11101,40.745095,-73.936635,10
11102,40.771215,-73.924591,0
11373,40.74373,-73.870642,0
11373,40.74373,-73.870642,0
11373,40.74373,-73.870642,0
11373,40.74373,-73.870642,0
11373,40.74373,-73.870642,12
11433,40.701049,-73.798151,2
11367,40.720359,-73.819792,8
11106,40.755366,-73.927169,0
11423,40.711849,-73.771195,3
11362,40.756778,-73.729487,3
11101,40.739483,-73.928904,0
11385,40.699516,-73.90214,5
11109,40.744753,-73.957971,0
11378,40.729215,-73.893624,0
11373,40.73679,-73.887438,1
11417,40.68259,-73.841202,0
11370,40.790976,-73.884374,0
11426,40.746352,-73.727657,0
11004,40.75278,-73.707418,2
10307,40.509037,-74.244118,1
10306,40.576725,-74.100726,10
10309,40.520699,-74.211264,2
10312,40.552975,-74.194597,1
10307,40.510735,-74.231109,1
10308,40.547692,-74.151755,1
10304,40.59057,-74.097722,6
10305,40.613216,-74.069889,2
10304,40.622455,-74.078508,0
10304,40.622455,-74.078508,0
10304,40.622455,-74.078508,3
10301,40.6397,-74.079141,6
10310,40.636587,-74.117509,5
10310,40.631214,-74.127101,1
10302,40.636598,-74.132919,4
10302,40.631523,-74.144297,0
10303,40.625369,-74.15097,3
10306,40.571187,-74.132634,0
10308,40.545281,-74.14632,8
